shop_id,listing_id,program_id,name,website,myshopify_domain,categories,commission,cookie,payout_rate,approval_rate,offer_score,recommend_score,currency,apply_url,page
161478,31538,183708,Trensygo Jewelry,https://trensygo-jewelry.myshopify.com,trensygo-jewelry.myshopify.com,Jewelry & Accessories,20% per order,30,No data yet,28.57,0.75,,USD,https://af.uppromote.com/trensygo-jewelry/register,416
163252,31723,185682,Muscle Flexor™,https://brillofresco.com/,5f3032-b9.myshopify.com,Beauty & Health,30% per order,30,No data yet,14.29,0.72,,USD,https://af.uppromote.com/5f3032-b9/register,416
165715,32009,188479,The Enhanced Man,https://5927f1-a8.myshopify.com,5927f1-a8.myshopify.com,Beauty & Health,$2.00 per item,30,No data yet,25,0.94,,USD,https://af.uppromote.com/5927f1-a8/register,416
166861,32149,189786,Alpha Nutrition,https://d673ea-fb.myshopify.com,d673ea-fb.myshopify.com,Beauty & Health,10% per order,30,No data yet,6.25,,,USD,https://af.uppromote.com/alphadog/register,416
166900,32152,189824, The Friday Store,https://www.thefriday.store/,3246cb-27.myshopify.com,Fashion,5% per order,30,No data yet,,,,INR,https://af.uppromote.com/TheFridayStore-05/register,416
167805,32264,190839,Hydro Hero,https://www.hydro-hero.de,0ed729-68.myshopify.com,Mom & Kids,15% per order,30,No data yet,9.09,0.67,,EUR,https://af.uppromote.com/hydrohero/register,416
168202,32310,191269,Teddel,https://teddel.com,b406c8-d0.myshopify.com,Fashion,5% per order,30,No data yet,72.73,,,USD,https://af.uppromote.com/teddel/register,416
168435,32341,191577,LAYALI AL FAJAR,https://2282f3-3.myshopify.com,2282f3-3.myshopify.com,"Fashion, Jewelry & Accessories",5% per order,30,No data yet,20,0.7,,AED,https://af.uppromote.com/2282f3-3/register,416
168487,32346,191637,ProgrammerMerch,https://71b95c-d9.myshopify.com,71b95c-d9.myshopify.com,Fashion,10% per order,30,No data yet,92.86,1.05,,USD,https://af.uppromote.com/71b95c-d9/register,416
168722,32424,192311,Career Vault INC,https://careervaultinc.com/,cf6375-96.myshopify.com,Others,35% per order,30,No data yet,0,,,USD,https://af.uppromote.com/CareerVaultinc/register,416
168916,32407,192199,Beautè  Reveal,https://beautereveal.com,7856a7-90.myshopify.com,Beauty & Health,10% per order,30,No data yet,66.67,,,PHP,https://af.uppromote.com/beautereveal/register,416
83939,20263,96097,W00d00,https://w00d00.myshopify.com,w00d00.myshopify.com,"Home & Tools, Garden & Outdoors, Mom & Kids",15% per order,30,No data yet,16.67,,,USD,https://af.uppromote.com/w00d00/register,417
103808,24486,117915,Yabai Society,https://yabaisociety-6988.myshopify.com,yabaisociety-6988.myshopify.com,"Fashion, Sports & Entertainment, Gaming",8% per order,30,0%,78.57,0.87,,USD,https://af.uppromote.com/yabaisociety/register,417
147193,29959,167140,The beauty planet,https://thebeautyplanet.it/,1d3266-40.myshopify.com,Beauty & Health,5% per order,30,No data yet,65.63,0.82,,EUR,https://af.uppromote.com/1d3266-40/register,417
153308,32162,188927,Tiktokfollower,https://www.Tikfollower.co,8aa876-1b.myshopify.com,Others,20% per order,30,No data yet,100,0.95,,USD,https://af.uppromote.com/8aa876-1b/register,417
153505,32036,174552,Heartfelt Threads,https://467ba6-c0.myshopify.com,467ba6-c0.myshopify.com,Fashion,10% per order,30,No data yet,9.09,,,USD,https://af.uppromote.com/Heartfeltthreads/register,417
160305,31825,182309,Maison Ariel,https://146cad-c5.myshopify.com,146cad-c5.myshopify.com,Jewelry & Accessories,20% per order,365,No data yet,77.27,0.85,,EUR,https://af.uppromote.com/MaisonAriel/register,417
160949,31494,183010,My Own Lane Clothing ,https://24f5b4-01.myshopify.com,24f5b4-01.myshopify.com,Others,15% per order,30,No data yet,50,1.07,,USD,https://af.uppromote.com/24f5b4-01/register,417
161570,31549,183813,AphroditeArcana,https://aphroditearcana.com/,ddf96f-68.myshopify.com,Gaming,20% per order,30,No data yet,27.78,,,USD,https://af.uppromote.com/ddf96f-68/register,417
162515,32008,184882,BOSSA FLORA,https://bossaflora.com/,baffa8-5e.myshopify.com,"Fashion, Home & Tools, Art",10% per order,30,No data yet,7.14,0.67,,USD,https://af.uppromote.com/BossaFlora/register,417
162770,31992,185142,RIIB Clothing & Footwear,https://43ebf7-46.myshopify.com,43ebf7-46.myshopify.com,Beauty & Health,20% per order,60,100%,28,1.02,,PHP,https://af.uppromote.com/43ebf7-46/register,417
165038,32203,187681,Gla_DyR,https://gladyr.no/,gla-dyr-6076.myshopify.com,Jewelry & Accessories,NOK 50.00 per item,30,No data yet,11.11,0.67,,NOK,https://af.uppromote.com/gla-dyr-6076/register,417
165846,32132,188630,Shop Vantura,https://shopvantura.com,dffa80-17.myshopify.com,Sports & Entertainment,20% per order,14,No data yet,16.67,0.72,,AUD,https://af.uppromote.com/shopvantura/register,417
165856,32157,188638,ACTUP,https://7afda5-5f.myshopify.com,7afda5-5f.myshopify.com,Fashion,5% per order,30,No data yet,28.57,0.72,,EUR,https://af.uppromote.com/7afda5-5f/register,417
165914,32035,188692,KSA PATH,https://96a4ce-63.myshopify.com,96a4ce-63.myshopify.com,Books,20% per order,30,No data yet,14.29,0.95,,USD,https://af.uppromote.com/96a4ce-63/register,417
166084,32075,188877,Bamboo Story,https://bamboo-story-9302.myshopify.com,bamboo-story-9302.myshopify.com,"Home & Tools, Others, Sports & Entertainment",Rs. 1.00,30,No data yet,8.33,0.77,,INR,https://af.uppromote.com/bamboo-story-9302/register,417
166163,32122,188970,Royal Trends,https://55ff80-2.myshopify.com,55ff80-2.myshopify.com,Others,10% per order,30,No data yet,11.11,,,SAR,https://af.uppromote.com/RoyalTrends/register,417
166206,32073,189011,Best Friends Fishing,https://www.bestfriendsfishing.com,f1b9e2-63.myshopify.com,Others,30% per order,30,No data yet,7.69,,,USD,https://af.uppromote.com/BestFriendsFishing/register,417
166561,32120,189440,Lovura Co,https://lovuraco.com,c1af93-9c.myshopify.com,Beauty & Health,20% per order,30,No data yet,14.29,0.72,,USD,https://af.uppromote.com/c1af93-9c/register,417
166979,32163,189903,Supernova,https://lojasupernova.com,2cc7d2-e5.myshopify.com,Others,25% per order,30,No data yet,15.79,0.75,,BRL,https://af.uppromote.com/2cc7d2-e5/register,417
167100,32178,190029,knight.club64,https://knightclub64.us/,79e282-50.myshopify.com,"Gaming, Home & Tools",12% per order,30,No data yet,7.14,0.72,,USD,https://af.uppromote.com/knightclub64/register,417
44591,8591,49511,RoseWoodsBR,https://rosewoodsbr.com,rosewoodsbr.myshopify.com,Fashion,10% per order,30,100%,4.88,0.92,,USD,https://af.uppromote.com/RoseWoodsWW/register,418
69241,16473,78817,Trada Theater Equip,https://alpha00.myshopify.com,alpha00.myshopify.com,"Home & Tools, Others",5% per order,30,100%,47.06,0.9,,USD,https://af.uppromote.com/TradaEquip/register,418
104719,24742,118918,Throne for Men,https://the-throne-7729.myshopify.com,the-throne-7729.myshopify.com,"Beauty & Health, Others",10% per order,30,0%,50,0.85,,USD,https://af.uppromote.com/the-throne-7729/register,418
115835,26878,131264,Capitol Closet,https://1debc5-2.myshopify.com,1debc5-2.myshopify.com,Fashion,30% per order,30,No data yet,45,0.8,,USD,https://af.uppromote.com/capitolcloset/register,418
119638,27360,135705,Shinko Shop,https://80a532-3.myshopify.com,80a532-3.myshopify.com,"Computers & Office, Home & Tools",15% per order,30,No data yet,61.11,0.85,,USD,https://af.uppromote.com/80a532-3/register,418
127137,27943,144064,NYO Shop,https://www.nyo-shop.com,d1224c-2.myshopify.com,"Home & Tools, Beauty & Health",10% per order,30,No data yet,39.29,,,PLN,https://af.uppromote.com/nyo-shop/register,418
134833,31989,152529,Leapworthy,https://leapworthy.com,f4e668.myshopify.com,Computers & Office,10% per order,30,No data yet,16.67,0.7,,USD,https://af.uppromote.com/f4e668/register,418
139214,29451,157641,Luzid Studio ,https://429be4-2.myshopify.com,429be4-2.myshopify.com,Home & Tools,10% per order,30,No data yet,42.86,,,EUR,https://af.uppromote.com/429be4-2/register,418
150991,30340,171553,Poseidon Tattoo Supply,https://3c7727-c8.myshopify.com,3c7727-c8.myshopify.com,"Beauty & Health, Electronics",10% per order,30,No data yet,39.13,,,USD,https://af.uppromote.com/3c7727-c8/register,418
151305,30379,171921,Miara Roses,https://76b1a9-2.myshopify.com,76b1a9-2.myshopify.com,"Home & Tools, Others",25% per order,30,No data yet,23.53,,,EUR,https://af.uppromote.com/76b1a9-2/register,418
154746,30744,175969,Designs by SAAS,https://2adfc4-7e.myshopify.com,2adfc4-7e.myshopify.com,"Beauty & Health, Fashion",10% per order,30,No data yet,93.55,0.9,,USD,https://af.uppromote.com/2adfc4-7e/register,418
154904,31464,176133,WizzPaw,https://wizzpaw.com,e6a2e8-af.myshopify.com,Pet supplies,10% per order,30,No data yet,42.11,,,USD,https://af.uppromote.com/wizzpaw/register,418
157972,31175,179688,FlowPrime,https://d78e6c-95.myshopify.com,d78e6c-95.myshopify.com,"Sports & Entertainment, Electronics, Fashion",20% per order,100,No data yet,100,1.32,,EUR,https://af.uppromote.com/d78e6c-95/register,418
162646,32066,185021,SPOILED ROTTEN,https://3eb006-59.myshopify.com,3eb006-59.myshopify.com,Fashion,10% per order,30,No data yet,0,,,USD,https://af.uppromote.com/3eb006-59/register,418
162982,31695,185373,My Store,https://ae2c74-52.myshopify.com,ae2c74-52.myshopify.com,Grocery & Food,$2.31 per item,30,No data yet,30,0.75,,USD,https://af.uppromote.com/ae2c74-52/register,418
164471,31863,187061,LateBlmr ,https://latebloomerapparel.store/,4cc663-93.myshopify.com,Fashion,15% per order,30,No data yet,14.29,0.82,,AUD,https://af.uppromote.com/4cc663-93/register,418
164950,32064,187586,ModernSD,https://7a3fc0-4.myshopify.com,7a3fc0-4.myshopify.com,"Home & Tools, Art, Electronics",5% per order,30,No data yet,12.5,,,EUR,https://af.uppromote.com/7a3fc0-4/register,418
165464,31973,188169,Deen With Dunya,https://58092e-92.myshopify.com,58092e-92.myshopify.com,"Books, Others",40% per order,30,No data yet,66.67,,,GBP,https://af.uppromote.com/58092e-92/register,418
165654,32004,188406,Skymedic,https://skymedic.com.br,9f2fba-93.myshopify.com,Beauty & Health,10% per order,30,No data yet,16.67,,,BRL,https://af.uppromote.com/skymedic/register,418
165790,32022,188575,GameBros,https://www.gamebros.at/,gamebros-official.myshopify.com,Toys & Hobbies,30% per order,30,No data yet,100,0.85,,EUR,https://af.uppromote.com/gamebros-official/register,418
45757,8898,50868,Forex Advice EA,https://forex-advice.net/,forexadvice.myshopify.com,Software & Digital products,15% per order,30,0%,85.53,0.95,,USD,https://af.uppromote.com/forexadvice/register,419
74654,17993,85527,EZENZIA,https://scents-284.myshopify.com,scents-284.myshopify.com,Beauty & Health,20% per order,60,79.55%,16.3,1.34,,USD,https://affiliate.ezenzia.com/ezenzia/register,419
86467,29802,99063,The Little Things,https://608bbc.myshopify.com,608bbc.myshopify.com,"Mom & Kids, Art, Fashion",10% per order,30,No data yet,70,0.92,,CAD,https://af.uppromote.com/608bbc/register,419
97194,23048,110756,The Ish Store,https://theishstore.com,adac22-2.myshopify.com,Jewelry & Accessories,25% per order,30,66.67%,57.78,,,GBP,https://af.uppromote.com/adac22-2/register,419
121147,27731,137379,Reach Originals,https://reachoriginals.com/,strive-nation.myshopify.com,"Toys & Hobbies, Sports & Entertainment",10% per order,30,100%,63.16,0.9,,USD,https://af.uppromote.com/reachoriginals/register,419
124348,29695,141016,Dudino Kids Footwear,https://5cbcac.myshopify.com,5cbcac.myshopify.com,Fashion,20% per order,30,No data yet,21.05,0.77,,TRY,https://af.uppromote.com/5cbcac/register,419
134831,28659,152526,Splash Energy Tea,https://www.splashenergytea.com,de59f4-4.myshopify.com,"Beauty & Health, Grocery & Food, Sports & Entertainment",15% per order,30,No data yet,88.37,,,USD,https://affiliates.splashenergytea.com/de59f4-4/register,419
135197,28692,152972,BackEase,https://www.entitet.shop,6dc8ca-2.myshopify.com,"Beauty & Health, Sports & Entertainment",10% per order,30,No data yet,10,0.67,,DKK,https://af.uppromote.com/entitet/register,419
140452,29949,159158,Easy eSIM,https://easy-esim.myshopify.com,easy-esim.myshopify.com,Phone & Telecommunication,10% per order,30,No data yet,17.65,0.75,,GBP,https://af.uppromote.com/easyesim/register,419
154486,30789,175664,Level Batting Glove Co.,https://levelbattingglove.com,f86bec-2f.myshopify.com,Sports & Entertainment,10% per order,30,No data yet,42.31,1.07,,USD,https://af.uppromote.com/f86bec-2f/register,419
155380,30828,176705,Free Mind Soaps,https://d473f0-9a.myshopify.com,d473f0-9a.myshopify.com,Beauty & Health,10% per order,30,No data yet,25,0.77,,USD,https://af.uppromote.com/d473f0-9a/register,419
155417,30832,176749,Spread Good,https://spreadgood.today/,9a4d84.myshopify.com,Grocery & Food,13% per order,30,No data yet,15.38,0.7,,CAD,https://af.uppromote.com/SpreadGoodEats/register,419
155654,30860,177056,SLFCR,https://slfcr-active.com,982bb6-bd.myshopify.com,Fashion,10% per order,30,No data yet,20,0.87,,EUR,https://af.uppromote.com/982bb6-bd/register,419
159680,31428,181618,Barrybree Distribution Network,https://bd2f43-b8.myshopify.com,bd2f43-b8.myshopify.com,"Fashion, Jewelry & Accessories, Home & Tools",30% per order,20,No data yet,100,1.37,,CAD,https://af.uppromote.com/barrybree-affiliates/register,419
160280,31493,182275,Unvandal,https://unvandal.com,a7323a-2d.myshopify.com,Fashion,10% per order,30,No data yet,54.55,,,EUR,https://af.uppromote.com/a7323a-2d/register,419
161729,31785,184012,Radiant Luxe,https://radiant-luxe.com/,2d5438.myshopify.com,Jewelry & Accessories,15% per order,30,No data yet,23.81,,,USD,https://af.uppromote.com/2d5438/register,419
163417,31738,185873,Pijeme,https://mypijeme.myshopify.com,mypijeme.myshopify.com,"Fashion, Mom & Kids",10% per order,30,No data yet,27.27,0.79,,CAD,https://af.uppromote.com/pijeme/register,419
163750,31776,186255,Dirtie Birdie No More tm,https://248d18-bf.myshopify.com,248d18-bf.myshopify.com,"Pet supplies, Others",$1.00 per item,30,No data yet,0,0.85,,USD,https://af.uppromote.com/248d18-bf/register,419
164182,31830,186727,ProjecTech,https://455f81-aa.myshopify.com,455f81-aa.myshopify.com,"Electronics, Phone & Telecommunication",15% per order,30,No data yet,81.82,,,USD,https://af.uppromote.com/455f81-aa/register,419
164779,31898,187400,Bokan,http://www.bokan.store,8961fc-1b.myshopify.com,"Electronics, Phone & Telecommunication",10% per order,30,No data yet,9.09,,,CAD,https://af.uppromote.com/bokan/register,419
37397,6283,40981,Jess & Leigh,https://www.jessandleigh.com,jess-leigh.myshopify.com,"Fashion, Mom & Kids",10% per order,30,91.33%,31.25,,,CAD,https://af.uppromote.com/jess-leigh/register,420
37479,6312,41107,Lani Makana,https://lanimakana.com,lani-makana-jewelry.myshopify.com,"Fashion, Jewelry & Accessories",15% per order,30,90.32%,16.67,0.9,,USD,https://af.uppromote.com/lani-makana-jewelry/register,420
80095,19358,91778,Pimp My Bike,https://pimpmybike.store/,pimpmybike001.myshopify.com,"Sports & Entertainment, Electronics",10% per order,30,No data yet,50,0.85,,AUD,https://af.uppromote.com/pimpmybike001/register,420
104168,30271,118333,The Pet Owner,https://thepetowner.com/,the-drop-shop-1742.myshopify.com,Pet supplies,20% per order,60,0%,52,0.82,,USD,https://af.uppromote.com/thepetowner/register,420
120815,27803,137013,Cognihax,https://6288e8-3.myshopify.com,6288e8-3.myshopify.com,Beauty & Health,7.50% per order,60,50%,72.41,0.87,,GBP,https://af.uppromote.com/6288e8-3/register,420
132882,29299,150347,StayFit,https://d11ea4-8.myshopify.com,d11ea4-8.myshopify.com,"Sports & Entertainment, Beauty & Health",17% per order,30,No data yet,100,1.29,,GBP,https://af.uppromote.com/stayfit/register,420
134572,29178,152238,Bellpont,https://bellpont.com/,stevenbellpont.myshopify.com,"Home & Tools, Garden & Outdoors",20% per order,60,No data yet,65,,,AUD,https://af.uppromote.com/bellpont/register,420
137345,28961,155428,YongxiJewelry,https://a84fb6.myshopify.com,a84fb6.myshopify.com,"Jewelry & Accessories, Fashion",25% per order,30,No data yet,50,,,GBP,https://af.uppromote.com/a84fb6/register,420
145968,29837,165614,FootBrand | Products For Your Feet,https://351f75-2.myshopify.com,351f75-2.myshopify.com,Beauty & Health,10% per order,30,100%,21.74,,,USD,https://af.uppromote.com/351f75-2/register,420
147293,30395,167247,Shadeoo,https://bb82b6-da.myshopify.com,bb82b6-da.myshopify.com,Fashion,12% per order,30,No data yet,25,0.75,,GBP,https://af.uppromote.com/bb82b6-da/register,420
151011,31587,171583,Litchi Siciliani,https://3aa6d3-3.myshopify.com,3aa6d3-3.myshopify.com,Beauty & Health,10% per order,30,No data yet,35.29,0.77,,INR,https://af.uppromote.com/3aa6d3-3/register,420
153989,30655,175110,Ultimate Game Wear,https://ultimategamewear.com/,6ed067-3.myshopify.com,Others,15% per order,30,No data yet,36.36,,,GBP,https://af.uppromote.com/6ed067-3/register,420
155461,30836,176797,On The Way Up Apparel,https://onthewayupapparel.com/,6fdce0-2.myshopify.com,Fashion,10% per order,30,No data yet,27.27,0.75,,GBP,https://af.uppromote.com/6fdce0-2/register,420
156057,30934,177533,Swiss Classics,https://ionhlaboratoire.com/,wixtrial-6868.myshopify.com,Beauty & Health,10% per order,30,No data yet,6.67,,,USD,https://af.uppromote.com/ionhlaboratoire/register,420
158651,31237,180465,HunkyHoodie,https://hunkyhoodie.com/,7173a4-3c.myshopify.com,Fashion,10% per order,30,No data yet,50,0.87,,USD,https://af.uppromote.com/HunkyHoodie/register,420
159129,31279,181006,AniHub,https://ee9a50-3.myshopify.com,ee9a50-3.myshopify.com,Fashion,20% per order,30,No data yet,14.58,,,USD,https://af.uppromote.com/ee9a50-3/register,420
161554,31620,183794,HBG,https://homebygratitea.com/,792dcb-2.myshopify.com,Home & Tools,5% per order,30,No data yet,12.5,,,USD,https://af.uppromote.com/hbg/register,420
163045,31703,185446,MirageTech PC,https://b31368-26.myshopify.com,b31368-26.myshopify.com,"Gaming, Others",£10.00 per item,30,No data yet,100,1.05,,GBP,https://af.uppromote.com/b31368-26/register,420
163848,31786,186355,Of Woman and Wine,https://3488ad-d1.myshopify.com,3488ad-d1.myshopify.com,"Fashion, Grocery & Food, Phone & Telecommunication",10% per order,30,No data yet,0,0.7,,USD,https://af.uppromote.com/3488ad-d1/register,420
163906,31796,186411,360 Metrix Inc.,https://store.360metrix.com,1a5e0b-77.myshopify.com,"Computers & Office, Software & Digital products",15% per order,30,No data yet,16.67,0.67,,USD,https://af.uppromote.com/1a5e0b-77/register,420
67068,17139,76450,Prolific Hands ,https://prolific-hands.myshopify.com,prolific-hands.myshopify.com,"Fashion, Art, Gaming",10% per order,30,No data yet,46.43,1.1,,USD,https://af.uppromote.com/prolific-hands/register,421
67396,17707,76658,MippaSupplements,https://mippasupplements.myshopify.com,mippasupplements.myshopify.com,Beauty & Health,5% per order,30,No data yet,61.29,0.95,,USD,https://af.uppromote.com/mippasupplements/register,421
68269,16182,77691,Giraffe Rolling Cane,https://girafferollingcane.myshopify.com,girafferollingcane.myshopify.com,Beauty & Health,10% per order,30,100%,60.71,,,USD,https://af.uppromote.com/girafferollingcane/register,421
74666,18363,85541,ACEFAST,https://acefastmall.com,acefastmall.myshopify.com,"Fashion, Electronics, Phone & Telecommunication",10% per order,30,58.79%,84.33,1.2,,USD,https://af.uppromote.com/acefastmall/register,421
87841,21171,100328,Concern Tee,https://concern-tee.myshopify.com,concern-tee.myshopify.com,"Fashion, Toys & Hobbies",5% per order,30,0%,44.44,0.84,,USD,https://af.uppromote.com/concern-tee/register,421
106134,25559,120520,The 8th corner,https://the8thcorner.myshopify.com,the8thcorner.myshopify.com,Fashion,5% per order,30,13.04%,100,1.15,,USD,https://af.uppromote.com/the8thcorner/register,421
112349,27498,127660,Zhoppie,https://realestateetc-healthproducts.myshopify.com,realestateetc-healthproducts.myshopify.com,"Art, Home & Tools, Beauty & Health",10% per order,30,No data yet,92.86,0.87,,USD,https://af.uppromote.com/zhoppie/register,421
126267,27860,143117,Wethm,https://1bbda7-2.myshopify.com,1bbda7-2.myshopify.com,"Beauty & Health, Home & Tools, Sports & Entertainment",10% per order,30,No data yet,60,,,USD,https://af.uppromote.com/wethm/register,421
128517,28049,145562,BeLeafCarving,https://beleafcarving.myshopify.com,beleafcarving.myshopify.com,Others,20%-40% per order,30,0%,57.14,1.1,,USD,https://af.uppromote.com/beleafcarving/register,421
152101,31558,172813,Classic Butterfly ,https://626e2c-2.myshopify.com,626e2c-2.myshopify.com,Fashion,15% per order,30,No data yet,23.08,0.82,,USD,https://af.uppromote.com/626e2c-2/register,421
153849,30633,174974,Dave's Sock Shop,https://davesockshop.com,a59c9d-56.myshopify.com,Fashion,25% per order,30,No data yet,14.29,,,USD,https://af.uppromote.com/a59c9d-56/register,421
156558,30982,178151,moonella studio,http://moonellastudio.com,casual-clouds.myshopify.com,"Fashion, Jewelry & Accessories",10% per order,60,No data yet,0,,,USD,https://af.uppromote.com/casual-clouds/register,421
157874,31147,179580,Findz,https://fcb00a-91.myshopify.com,fcb00a-91.myshopify.com,Fashion,10% per order,30,No data yet,18.18,,,EUR,https://af.uppromote.com/FindZ/register,421
160353,31411,182369,Gratisstore.nl,https://gratisstore-nl.myshopify.com,gratisstore-nl.myshopify.com,Others,35% per order,30,0%,18.18,0.72,,EUR,https://af.uppromote.com/gratisstore-nl/register,421
160360,31413,182379,Drachenko,https://drachenko.com,f55eed-28.myshopify.com,"Fashion, Beauty & Health",10% per order,30,No data yet,9.09,0.67,,USD,https://af.uppromote.com/f55eed-28/register,421
160414,31420,182431,PRISTINE BALANCE ,https://pristinebalance.com/,1dab68-d7.myshopify.com,Beauty & Health,10% per order,30,No data yet,9.09,0.7,,USD,https://af.uppromote.com/1dab68-d7/register,421
160654,31455,182705,MagStackers,https://ee3ac0-b5.myshopify.com,ee3ac0-b5.myshopify.com,Toys & Hobbies,10% per order,30,No data yet,25,0.9,,USD,https://af.uppromote.com/ee3ac0-b5/register,421
160996,31488,183065,Adivas.Org,https://adivas.org,d20973-a4.myshopify.com,Beauty & Health,20% per order,30,0%,96.88,,,INR,https://af.uppromote.com/d20973-a4/register,421
162753,31664,185124,SerenaSafe,https://serenasafe.com,a5328d-a0.myshopify.com,"Beauty & Health, Fashion",10% per order,30,No data yet,0,0.62,,EUR,https://af.uppromote.com/a5328d-a0/register,421
162776,31667,185147,Zelina,https://www.zelina.se/,6ef7bf-fa.myshopify.com,"Home & Tools, Garden & Outdoors",10% per order,30,No data yet,11.11,,,SEK,https://af.uppromote.com/6ef7bf-fa/register,421
28357,3664,30806,Exquisite Universe,https://tomileecosmetics.com,goddessvibezz.myshopify.com,"Fashion, Jewelry & Accessories, Beauty & Health",2% per order,30,No data yet,82.76,,,USD,https://af.uppromote.com/EXQUISITEUNIVERSEaffiliate/register,422
51268,10810,57283,Spoof Sxiety,https://techkyapparel.com,techky-apparel.myshopify.com,Fashion,10% per order,30,25%,3.92,0.72,,USD,https://af.uppromote.com/techky-apparel/register,422
83357,20172,95450,Momentum Plus,https://momentumplus-7976.myshopify.com,momentumplus-7976.myshopify.com,Fashion,25% per order,30,100%,21.62,0.82,,USD,https://af.uppromote.com/momentumpluscompany/register,422
96117,22860,109601,OkaySai ,https://fc6d38.myshopify.com,fc6d38.myshopify.com,Others,₹10.00 per order,30,82.53%,54.46,,,INR,https://affiliate.okaysaiedtech.in/okaysaiaffiliates/register,422
103461,24579,117514,WISLEEY,https://1edf42.myshopify.com,1edf42.myshopify.com,"Fashion, Sports & Entertainment, Electronics",10% per order,30,No data yet,33.33,0.82,,USD,https://af.uppromote.com/1edf42/register,422
106610,25121,121099,Outdoor Store,https://ca23b4.myshopify.com,ca23b4.myshopify.com,"Fashion, Sports & Entertainment, Garden & Outdoors",10% per order,30,No data yet,12.5,1.32,,KWD,https://af.uppromote.com/ca23b4/register,422
131753,31292,149097,squïd studios,https://768444-3.myshopify.com,768444-3.myshopify.com,Jewelry & Accessories,20% per order,90,100%,25,0.75,,EUR,https://af.uppromote.com/768444-3/register,422
150187,30254,170657,SOCOR,https://alcovendor.com,brian20082008.myshopify.com,Others,2% per order,30,No data yet,16.67,0.72,,GBP,https://af.uppromote.com/Alcovendor/register,422
153188,30736,174155,FastyTrusty,https://www.fastytrusty.com,174ae6.myshopify.com,"Pet supplies, Fashion, Beauty & Health",15% per order,30,No data yet,22.22,,,USD,https://af.uppromote.com/fastytrusty/register,422
156760,31153,178357,Body Sculpt 360°™ Aesthetics & Holistic Health,https://bodysculpt360.com,body-sculpt-360.myshopify.com,"Beauty & Health, Grocery & Food",10% per order,30,No data yet,,0.82,,USD,https://affiliates.bodysculpt360.com/body-sculpt-360/register,422
157089,31189,178713,Aurora Domus,https://8b5433-3c.myshopify.com,8b5433-3c.myshopify.com,"Home & Tools, Others",20% per order,30,No data yet,31.25,,,USD,https://af.uppromote.com/AuroraDomus/register,422
157090,31054,178714,Lokey,https://lokey.shop/,vlesk-lokey.myshopify.com,"Fashion, Jewelry & Accessories",5% per order,30,No data yet,10,0.7,,EUR,https://af.uppromote.com/lokey/register,422
158673,31229,180486,TiCherie Cosmetics,https://3431a5-33.myshopify.com,3431a5-33.myshopify.com,Beauty & Health,10% per order,30,No data yet,95.83,1.02,,USD,https://af.uppromote.com/ticherie/register,422
159317,31300,181224,Back Align,https://backalign.eu/,17b24f-26.myshopify.com,Beauty & Health,10% per order,30,No data yet,9.09,,,USD,https://af.uppromote.com/17b24f-26/register,422
159381,31308,181297,Kaamras,https://kaamras.com/,d95c66-2.myshopify.com,Others,15% per order,30,No data yet,10,0.67,,INR,https://af.uppromote.com/kaamras/register,422
159501,31337,181432,tryruush,https://b3dd4d-2.myshopify.com,b3dd4d-2.myshopify.com,"Beauty & Health, Sports & Entertainment, Others",10% per order,30,No data yet,14.29,0.7,,USD,https://af.uppromote.com/tryruush/register,422
159533,31324,181460,RGRT,https://rgrtclothing.com/,33c036-92.myshopify.com,"Fashion, Sports & Entertainment",5% per order,30,No data yet,25,0.75,,MXN,https://af.uppromote.com/RGRTCLO/register,422
159545,31329,181475,E-course Essentials,https://1508e5-51.myshopify.com,1508e5-51.myshopify.com,Others,30% per order,30,No data yet,94.74,,,USD,https://af.uppromote.com/1508e5-51/register,422
159921,31364,181861,SWEORN,https://sweornshop.myshopify.com,sweornshop.myshopify.com,"Beauty & Health, Pet supplies",8% per order,30,No data yet,9.09,0.97,,USD,https://af.uppromote.com/sweornshop/register,422
159979,31372,181934,HatGlue.com,https://85fc41-6f.myshopify.com,85fc41-6f.myshopify.com,Fashion,10% per order,30,No data yet,15.38,0.72,,USD,https://af.uppromote.com/85fc41-6f/register,422
16995,1435,18239,Color Your Soul,https://paintyourskin.com/,coloryoursoul.myshopify.com,"Fashion, Jewelry & Accessories, Art",15% per order,30,33.33%,100,,,USD,https://af.uppromote.com/coloryoursoul/register,423
37222,19409,40792,A Barbz Kloset ,https://abarbzkloset.com,gtbs1050.myshopify.com,"Fashion, Jewelry & Accessories, Beauty & Health",10% per order,30,No data yet,30.77,,,USD,https://af.uppromote.com/Abarbzkloset/register,423
42256,12190,46719,SMOOVE,https://www.smoovestyle.com,smooveandgroove.myshopify.com,Beauty & Health,10% per order,30,No data yet,54.84,,,GBP,https://af.uppromote.com/SmooveOperator/register,423
46928,9261,52236,JP's Natural Pet Supplements,https://jp-holistic-nurtition.myshopify.com,jp-holistic-nurtition.myshopify.com,Pet supplies,15% per order,30,61.11%,71.43,1.54,,GBP,https://af.uppromote.com/jp-holistic-nurtition/register,423
58247,12882,65522,REVIVE ,https://revivealaska.myshopify.com/,revivealaska.myshopify.com,"Fashion, Beauty & Health",8% per order,30,No data yet,21.28,0.85,,USD,https://af.uppromote.com/revivealaska/register,423
